rxn_smiles,dE0,dHrxn298
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]([C:2]1(/[C:3](=[N:4]/[H:9])[H:8])[C:5]([H:10])=[C:6]1[H:11])[H:7],97.36205,56.569
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]([C:2]1=[C:3]([H:8])[C@@:6]1(/[C:5](=[N:4]/[H:9])[H:10])[H:11])[H:7],93.20255999999999,59.243190000000006
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]([C:2]1=[C-:3][N+:4]([H:8])([H:9])[C:5]([H:10])=[C:6]1[H:11])[H:7],80.40737,68.26749000000001
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]([C@@:2]12[C@@:3]3([H:8])[N:4]([H:9])[C@:5]1([H:10])[C@@:6]23[H:11])[H:7],125.37926999999999,94.04799
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]([C:2]1=[C:6]=[C:5]([H:10])[N:4]([H:9])[C:3]1([H:8])[H:11])[H:7],83.74335,52.38312
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]([C@@:3]1([H:8])[C-:2]=[C:6]([H:11])[C+:5]([H:10])[N:4]1[H:9])[H:7],89.11553,61.35663
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C:6](=[C:5]=[C:2]1[C:3]([H:10])([H:11])[O:4]1)[H:12])([H:7])([H:8])[H:9],94.29566,10.85215
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O+:4]=[C-:3][H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9],77.40803000000001,47.411359999999995
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([C:3][H:11])([O:4][H:10])[C:5]#[C:6][H:12])([H:7])([H:8])[H:9],69.01172,64.91377
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:5]=[C:6]([H:12])[O:4][C:3]1([H:10])[H:11])([H:7])([H:8])[H:9],60.60606,12.13228
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C+:2]1[C:3]([H:10])([H:11])[O:4][C:5]1=[C-:6][H:12])([H:7])([H:8])[H:9],67.8263,50.70409
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1](/[C:5](=[C:2]1\[C:3]([H:10])([H:11])[O:4]1)[C:6][H:12])([H:7])([H:8])[H:9],91.80513,59.66851
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([C:6](=[C:5])[H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],58.02061,45.780590000000004
[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O+:4][C-:3]([H:10])[H:11])[C:5]#[C:6][H:12])([H:7])([H:8])[H:9],50.949020000000004,38.18603
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([C@:2]1([C:5](=[O:6])[H:10])[C:3]([H:9])=[N:4]1)([H:7])[H:8],65.9964,38.75444
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N+:1]([C:2]1=[C:3]=[N:4][C-:5]([H:10])[O:6]1)([H:7])([H:8])[H:9],90.50363,82.06935
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([C:2](=[C:3]([N+:4]#[C:5][H:10])[H:9])[O-:6])([H:7])[H:8],36.87816,31.77631
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[c-:5][o+:6]1)([H:7])[H:8],66.90061,29.32566
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([C:2]1=[C:3]([H:9])[N:4]1[C:5](=[O:6])[H:10])([H:7])[H:8],69.96076,66.16436
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([c:2]1[c-:3][n:4]([H:9])[c:5]([H:10])[o+:6]1)([H:7])[H:8],86.35245,47.79782
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([C:2]([C@:3]1([H:9])[N:4]=[C:5]1[H:10])=[O:6])([H:7])[H:8],75.27983,23.12366
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([C:2](=[C+:3][H:9])[O-:6])([H:7])[H:8].[N:4]#[C:5][H:10],82.34676999999999,80.16230999999999
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[C:2](=[C+:3][H:9])=[N-:4].[N:1]([C:5](=[O:6])[H:10])([H:7])[H:8],134.65811000000002,83.12863
[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1](=[C:2]1\[C:3]([H:9])=[N:4][C:5]([H:7])([H:10])[O:6]1)\[H:8],93.9747,6.5484599999999995
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([C:3]([C:5]([H:13])([H:14])[H:15])([H:11])[H:12])([C:4][O:6][H:16])[H:10])([H:7])([H:8])[H:9],87.55542,35.91918
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C-:2][C:3]([C+:4][O:6][H:16])([H:11])[H:12])([H:7])([H:8])[H:9].[C:5]([H:10])([H:13])([H:14])[H:15],125.45956000000001,122.22543
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([C:4](=[C:5]([H:13])[H:14])[O:6][H:16])([H:11])[H:12])[H:10])([H:7])[H:8].[H:9][H:15],65.13767,20.37121
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2](/[C:3](=[C:4](\[C:5]([H:13])([H:14])[H:15])[O:6][H:16])[H:11])([H:10])[H:12])([H:7])([H:8])[H:9],66.35981,-8.968869999999999
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])=[C:4]([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9],61.6601,-12.018930000000001
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]1=[O:6])([H:7])([H:8])[H:9].[C:5]([H:13])([H:14])([H:15])[H:16],91.87961999999999,20.31005
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2][C:4]([C:3]([H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9],61.66599,56.74485
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:4]([C:3]([C:2][H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9],96.82451999999999,66.80681
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2][C:3]([C@:4]([C:5]([H:13])([H:14])[H:15])([O:6][H:16])[H:10])([H:11])[H:12])([H:7])([H:8])[H:9],69.91667,57.55175
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4][O:6][H:16])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],87.2067,34.22081
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:12])=[C:4]1[C:5]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9].[O:6]([H:11])[H:16],77.06425,32.693329999999996
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:4]([C:5]([H:13])([H:14])[H:15])[C:3]1([H:11])[H:12])([H:7])([H:8])[H:9].[O:6]([H:10])[H:16],78.61299,30.20781
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]1)([H:7])([H:8])[H:9].[C:5]([O:6][H:16])([H:13])([H:14])[H:15],124.69223999999998,96.80428
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]([C:4]([O+:6]=[C-:5][H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7],113.20516,64.74875
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3](/[C:4](=[C:5](\[O:6][H:7])[H:14])[H:12])([H:10])[H:11])([H:8])[H:9])[H:13],40.61939,7.1328
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:4](=[C:5]([O:6][H:8])[H:14])([H:12])[H:13].[O:1]([C:2](=[C:3]([H:10])[H:11])[H:9])[H:7],60.670159999999996,28.4049
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:3](=[C:4]([C:5](=[O:6])[H:14])[H:13])([H:10])[H:11].[H:7][H:12].[O:1]=[C:2]([H:8])[H:9],84.71607,46.32455
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:3](=[C:4]([H:12])[H:13])([H:10])[H:11].[C:5](=[O:6])([H:7])[H:14].[O:1]=[C:2]([H:8])[H:9],91.61423,46.27342
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:2]([H:8])[H:9].[O:1]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])[H:7],124.93758999999999,106.18308999999999
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[H:7][H:8].[O:1]=[C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])[H:9],86.31322,16.407510000000002
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:2]1([H:8])([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]1=[O:6].[O:1]([H:7])[H:14],83.60647,7.55934
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:5]([C:4]([C:3]([C:2]([H:8])([H:9])[H:14])([H:10])[H:11])([H:12])[H:13])=[O:6])[H:7],86.20255999999999,-26.574720000000003
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C-:5]#[O+:6].[H:11][H:14].[O:1]([C:2]([C:3](=[C:4]([H:12])[H:13])[H:10])([H:8])[H:9])[H:7],72.22099,30.96957
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]1[C:2]([H:8])([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14],34.301520000000004,-5.66571
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]([O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:8])[H:9])[H:7],86.23394,18.95201
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:2](=[C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:10])([H:8])[H:9].[O:1]([H:7])[H:11],69.06774,10.45305
[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]3([H:9])[O:4][C@@:5]2([H:10])[C@:6]13[H:11]>>[N:1]([C:2]1([H:8])[C:3]([H:9])=[O+:4][C:5]1[H:10])([C-:6][H:11])[H:7],54.60771,47.09018
[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]3([H:9])[O:4][C@@:5]2([H:10])[C@:6]13[H:11]>>[N+:1]1([H:7])([H:9])[C@:2]2([H:8])[C-:3]3[O:4][C@:5]2([H:10])[C@@:6]13[H:11],76.74721,54.0339
[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]3([H:9])[O:4][C@@:5]2([H:10])[C@:6]13[H:11]>>[N:1]1([H:7])[C-:2]([H:8])[C:3]([O+:4]=[C-:5][H:10])([H:9])[C+:6]1[H:11],51.93631,48.930440000000004
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][o:6]1)([H:7])([H:8])[H:9]>>[C:1](=[C:2]1[C:3]([H:10])=[N:4][N:5]([H:9])[O:6]1)([H:7])[H:8],101.51016,30.730690000000003
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][o:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]#[C:3][H:10])([H:7])([H:8])[H:9].[N-:4]=[N+:5]=[O:6],66.90783,37.90194
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][o:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]1([H:10])[N:4]=[N:5]1)=[O:6])([H:7])([H:8])[H:9],33.56475,9.808769999999999
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][o:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C+:3][N:4]([H:10])[N-:5][O:6]1)([H:7])([H:8])[H:9],90.76538000000001,48.975390000000004
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][o:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]([N-:5][N+:4]#[C:3][H:10])=[O:6])([H:7])([H:8])[H:9],75.62413000000001,24.7611
[C:1]([C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][C:6]([H:16])([H:17])[H:18])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]([C:5]([H:13])([H:14])[H:15])[H:12],123.2671,104.43092
[C:1]([C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][H:17])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]([C:5]([H:13])([H:14])[H:15])(=[C:6]([H:16])[H:18])[H:12],64.71585999999999,17.10311
[C:1]([C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][C:4]([C:5]([H:12])([H:13])[H:15])=[C:6]([H:16])[H:18])([H:10])[H:11])([H:7])([H:8])[H:9].[H:14][H:17],112.43021,24.27872
[C:1]([C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C-:2]([O+:3]=[C:4]([C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11].[C:1]([C:5]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],149.1651,74.58196
[C:1]([C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C-:2]([O+:3]=[C:4]([C:5]([H:13])([H:14])[H:15])[C:6]([H:16])([H:17])[H:18])[H:10])([H:7])([H:8])[H:9].[H:11][H:12],76.43641,74.0105
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]#[C:3][H:10])([H:7])([H:8])[H:9].[N-:4]=[N+:5]=[N:6][H:11],82.00593,59.95955
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]=[N:4][N:5]=[N:6][H:11])[H:10])([H:7])([H:8])[H:9],113.10825,55.4396
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:11])[C:3]([H:10])=[N:4][N:5]=[N:6]1)([H:7])([H:8])[H:9],51.69301,22.678639999999998
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([C-:3]([N+:4]#[N:5])[H:10])=[N:6]\[H:11])([H:7])([H:8])[H:9],28.146729999999998,18.66957
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1]([c:2]1[c:3]([H:10])[n:4][n:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],45.2197,-4.16831
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]#[N+:4][N-:5][N:6]1[H:11])([H:7])([H:8])[H:9],81.98680999999999,79.85739000000001
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C+:3][N:4]([H:10])[N-:5][N:6]1[H:11])([H:7])([H:8])[H:9],82.57038,40.61629
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][n:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]1[C:3]([H:10])=[N:4][N:5]([H:7])[N:6]1[H:11])([H:8])[H:9],106.80061,38.67718
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C-:1]([O+:2]=[C:3]([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])[H:8].[C:4]([H:9])([H:11])([H:12])[H:13],91.1363,69.81855999999999
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:6][C:5]([C@@:3]([O:2][H:16])([C:4]([H:11])([H:12])[H:13])[H:10])([H:14])[H:15])([H:7])([H:8])[H:9],84.85946,0.22389
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:4]([H:11])([H:12])[H:13])([H:7])([H:8])[H:9].[C:3]([C:5]([O:6][H:16])([H:14])[H:15])[H:10],122.4021,25.30068
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C-:1]([O+:2]=[C:3]([C:4]([H:11])([H:12])[H:13])[H:10])([H:7])[H:8].[C:5]([O:6][H:16])([H:9])([H:14])[H:15],92.06857,76.02869
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O+:2]=[C-:3][C:4]([H:11])([H:12])[H:13])([H:7])([H:8])[H:9].[C:5]([O:6][H:16])([H:10])([H:14])[H:15],78.43196,63.34203
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:16])([H:7])([H:8])[H:9].[C@:3]1([C:4]([H:11])([H:12])[H:13])([H:10])[C:5]([H:14])([H:15])[O:6]1,71.70121,27.51087
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O+:2]=[C-:3][C:5]([O:6][H:16])([H:14])[H:15])([H:7])([H:8])[H:9].[C:4]([H:10])([H:11])([H:12])[H:13],83.25587,58.365759999999995
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:16])([H:7])([H:8])[H:9].[C:3]([C:4]([H:11])([H:12])[H:13])([C:5](=[O:6])[H:15])([H:10])[H:14],67.27580999999999,5.56273
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])([H:10])[H:14])([H:7])([H:8])[H:9].[C:5]([O:6][H:16])[H:15],84.17179,76.4959
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C-:1]([O+:2]=[C:3]([C:4]([H:11])([H:12])[H:13])[C:5]([O:6][H:16])([H:14])[H:15])([H:7])[H:8].[H:9][H:10],79.54382,74.34026
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:8])[O:2][C@:3]([C:4]([H:11])([H:12])[H:13])([H:10])[C:5]1([H:14])[H:15].[O:6]([H:9])[H:16],96.70772,10.41637
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:11])([H:7])([H:8])[H:9].[C:3](=[C:4]([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10],63.34655,19.22546
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])=[C:5]([H:14])[H:15])([H:7])([H:8])[H:9].[O:6]([H:10])[H:16],72.41856999999999,8.773439999999999
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O+:3]=[C-:2][C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],113.98195,68.3911
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[C:4]([H:10])([H:11])[H:13])([H:7])([H:8])[H:9].[C:5]([O:6][H:14])[H:12],78.84238,73.12458000000001
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:8])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])[H:9],66.68935,13.10262
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][C:5]([O:6][H:14])([H:12])[H:13])=[C:4]([H:10])[H:11])([H:7])([H:8])[H:9],82.37141,17.54252
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[H:14])([H:7])([H:8])[H:9].[C:4]([C:5](=[O:6])[H:12])([H:10])([H:11])[H:13],99.23082,15.562079999999998
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:14])([C@@:4]1([H:10])[C:5]([H:12])([H:13])[O:6]1)[H:11])([H:7])([H:8])[H:9],79.08057,27.198459999999997
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([O:3][H:14])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)([H:7])([H:8])[H:9],51.02809,15.73974
[C:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[O:3])([H:7])[H:9].[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:8])([H:10])[H:11],86.87643,27.51261
